Open,High,Low,Close,Volume,AdjustedClose
5350.0,5425.0,5350.0,5400.0,59408000.0,4688.59912109375
5325.0,5425.0,5325.0,5425.0,76831700.0,4710.3056640625
5400.0,5450.0,5375.0,5375.0,141455400.0,4666.89208984375
5350.0,5400.0,5300.0,5325.0,61329000.0,4623.4794921875
5325.0,5375.0,5300.0,5375.0,50612700.0,4666.89208984375
5350.0,5450.0,5350.0,5375.0,98710100.0,4666.89208984375
5425.0,5425.0,5350.0,5350.0,68584900.0,4645.18603515625
5350.0,5425.0,5350.0,5350.0,83184100.0,4645.18603515625
5325.0,5350.0,5200.0,5300.0,120196700.0,4601.77294921875
5250.0,5275.0,5200.0,5200.0,180280600.0,4514.947265625
5175.0,5300.0,5175.0,5225.0,119774700.0,4536.65380859375
5300.0,5325.0,5225.0,5225.0,140331100.0,4536.65380859375
5250.0,5300.0,5250.0,5250.0,81674600.0,4558.3603515625
5250.0,5300.0,5250.0,5275.0,54462700.0,4580.06689453125
5250.0,5275.0,5200.0,5250.0,121445000.0,4558.3603515625
5250.0,5275.0,5175.0,5175.0,116814800.0,4493.24072265625
5200.0,5250.0,5175.0,5175.0,70202300.0,4493.24072265625
5200.0,5225.0,5125.0,5125.0,144477000.0,4449.82763671875
5125.0,5250.0,5125.0,5175.0,98457000.0,4493.24072265625
5150.0,5275.0,5150.0,5250.0,100394800.0,4558.3603515625
5300.0,5375.0,5275.0,5300.0,174022400.0,4601.77294921875
5275.0,5325.0,5250.0,5275.0,84648800.0,4580.06689453125
5325.0,5325.0,5250.0,5250.0,45782300.0,4558.3603515625
5250.0,5275.0,5150.0,5150.0,127287200.0,4471.5341796875
5125.0,5225.0,5125.0,5150.0,77217600.0,4471.5341796875
5100.0,5150.0,5000.0,5000.0,195831400.0,4341.294921875
4980.0,5100.0,4960.0,5050.0,173353600.0,4384.70849609375
5000.0,5075.0,4990.0,5000.0,82756100.0,4341.294921875
5000.0,5100.0,4950.0,5100.0,104021500.0,4428.12158203125
5100.0,5200.0,5100.0,5175.0,142215000.0,4493.24072265625
5175.0,5175.0,4920.0,4920.0,330618800.0,4271.8349609375
4950.0,5050.0,4940.0,5000.0,129599800.0,4341.294921875
4980.0,5025.0,4970.0,5000.0,108523700.0,4341.294921875
4980.0,5000.0,4960.0,4960.0,106760300.0,4306.56494140625
4920.0,4960.0,4830.0,4830.0,191567200.0,4193.69140625
4940.0,5075.0,4910.0,5000.0,208075400.0,4341.294921875
5025.0,5175.0,5025.0,5100.0,125504000.0,4428.12158203125
5100.0,5200.0,5100.0,5200.0,122333800.0,4514.947265625
5225.0,5275.0,5175.0,5250.0,137039400.0,4558.3603515625
5200.0,5250.0,5175.0,5225.0,86713700.0,4536.65380859375
5225.0,5275.0,5200.0,5200.0,66236400.0,4514.947265625
5150.0,5150.0,5050.0,5075.0,113811900.0,4406.4150390625
5075.0,5125.0,5025.0,5025.0,63126900.0,4363.00146484375
5075.0,5125.0,5050.0,5075.0,85419500.0,4406.4150390625
5200.0,5300.0,5175.0,5250.0,193790400.0,4558.3603515625
5275.0,5275.0,5175.0,5250.0,99488800.0,4558.3603515625
5175.0,5250.0,5175.0,5225.0,70727500.0,4536.65380859375
5175.0,5275.0,5175.0,5250.0,54123600.0,4558.3603515625
5225.0,5250.0,5175.0,5200.0,104110500.0,4514.947265625
5175.0,5300.0,5175.0,5275.0,103585500.0,4580.06689453125
5325.0,5400.0,5300.0,5350.0,174572400.0,4645.18603515625
5400.0,5450.0,5375.0,5400.0,92571400.0,4688.59912109375
5425.0,5450.0,5350.0,5350.0,76019100.0,4645.18603515625
5325.0,5425.0,5325.0,5350.0,147993400.0,4645.18603515625
5350.0,5375.0,5300.0,5300.0,106197800.0,4601.77294921875
5375.0,5375.0,5275.0,5275.0,224426400.0,4580.06689453125
5275.0,5375.0,5275.0,5350.0,99499500.0,4645.18603515625
5450.0,5575.0,5450.0,5500.0,235595700.0,4775.4248046875
5425.0,5500.0,5425.0,5450.0,114689900.0,4732.01171875
5425.0,5450.0,5400.0,5425.0,119716700.0,4710.3056640625
5400.0,5475.0,5400.0,5475.0,102126600.0,4753.71826171875
5425.0,5450.0,5375.0,5375.0,130542600.0,4666.89208984375
5325.0,5375.0,5300.0,5300.0,124468600.0,4601.77294921875
5375.0,5400.0,5325.0,5325.0,134501600.0,4623.4794921875
5300.0,5350.0,5275.0,5300.0,98881600.0,4601.77294921875
5450.0,5550.0,5425.0,5550.0,239261700.0,4818.83740234375
5575.0,5600.0,5550.0,5550.0,252448800.0,4818.83740234375
5575.0,5575.0,5500.0,5500.0,102780900.0,4775.4248046875
5450.0,5550.0,5450.0,5550.0,135207300.0,4818.83740234375
5700.0,5700.0,5550.0,5550.0,138470900.0,4818.83740234375
5550.0,5600.0,5525.0,5575.0,99049600.0,4840.5439453125
5650.0,5700.0,5600.0,5675.0,109411300.0,4927.3701171875
5700.0,5725.0,5625.0,5625.0,122236700.0,4883.95703125
5700.0,5750.0,5675.0,5725.0,121434600.0,4970.78271484375
5750.0,5750.0,5675.0,5725.0,93126000.0,4970.78271484375
5650.0,5675.0,5625.0,5675.0,91143100.0,5000.74365234375
5625.0,5650.0,5600.0,5600.0,83659700.0,4934.65478515625
5600.0,5700.0,5575.0,5700.0,92683500.0,5022.7734375
5725.0,5850.0,5700.0,5750.0,134929600.0,5066.83251953125
5750.0,5800.0,5625.0,5625.0,152015000.0,4956.68408203125
5625.0,5700.0,5625.0,5700.0,105666200.0,5022.7734375
5625.0,5700.0,5625.0,5700.0,82626400.0,5022.7734375
5750.0,5800.0,5700.0,5750.0,116804400.0,5066.83251953125
5800.0,5850.0,5775.0,5850.0,109715700.0,5154.95166015625
5850.0,5900.0,5775.0,5825.0,115126700.0,5132.921875
5825.0,5875.0,5775.0,5825.0,97074300.0,5132.921875
5825.0,5825.0,5750.0,5775.0,107941600.0,5088.8623046875
5800.0,5800.0,5700.0,5750.0,87259100.0,5066.83251953125
5750.0,5800.0,5700.0,5800.0,75370700.0,5110.89208984375
5775.0,5800.0,5700.0,5775.0,97545600.0,5088.8623046875
5700.0,5750.0,5650.0,5700.0,122999700.0,5022.7734375
5675.0,5700.0,5575.0,5650.0,104225000.0,4978.7138671875
5575.0,5650.0,5525.0,5525.0,120478800.0,4868.5654296875
5450.0,5475.0,5400.0,5425.0,185244400.0,4780.44677734375
5400.0,5575.0,5400.0,5575.0,145629600.0,4912.62451171875
5525.0,5650.0,5475.0,5625.0,150513700.0,4956.68408203125
5725.0,5775.0,5675.0,5700.0,245117200.0,5022.7734375
5775.0,5800.0,5725.0,5750.0,156633900.0,5066.83251953125
5800.0,5850.0,5750.0,5850.0,177209700.0,5154.95166015625
5800.0,5825.0,5750.0,5775.0,113760000.0,5088.8623046875
5900.0,5900.0,5800.0,5825.0,126704300.0,5132.921875
5850.0,5900.0,5825.0,5850.0,147005300.0,5154.95166015625
5875.0,6025.0,5850.0,6025.0,171514600.0,5309.15966796875
6050.0,6050.0,5950.0,6000.0,145852200.0,5287.1298828125
6275.0,6275.0,6100.0,6125.0,308685100.0,5397.2783203125
6150.0,6200.0,6125.0,6150.0,130814400.0,5419.3076171875
6125.0,6175.0,6075.0,6100.0,111382900.0,5375.24853515625
6175.0,6300.0,6175.0,6300.0,160872600.0,5551.486328125
6325.0,6375.0,6225.0,6300.0,168423000.0,5551.486328125
6250.0,6300.0,6225.0,6250.0,100256000.0,5507.4267578125
6125.0,6175.0,6050.0,6125.0,148643000.0,5397.2783203125
6100.0,6200.0,6075.0,6175.0,98920800.0,5441.33740234375
6125.0,6200.0,6125.0,6125.0,99187500.0,5397.2783203125
6100.0,6225.0,6100.0,6225.0,97236700.0,5485.3974609375
6150.0,6200.0,6125.0,6125.0,173774600.0,5397.2783203125
6175.0,6175.0,6075.0,6125.0,76286400.0,5397.2783203125
6125.0,6125.0,6050.0,6050.0,70354900.0,5331.189453125
6100.0,6175.0,6075.0,6125.0,115084600.0,5397.2783203125
6100.0,6200.0,6100.0,6200.0,84108800.0,5463.36767578125
6200.0,6275.0,6200.0,6225.0,117724700.0,5485.3974609375
6275.0,6400.0,6250.0,6350.0,163060000.0,5595.54541015625
6350.0,6450.0,6350.0,6400.0,195173100.0,5639.60546875
6175.0,6200.0,6050.0,6150.0,271254000.0,5625.88330078125
6000.0,6075.0,5950.0,5975.0,305995800.0,5465.79736328125
6000.0,6100.0,5975.0,6000.0,110564700.0,5488.66650390625
6000.0,6050.0,5975.0,6000.0,114338600.0,5488.66650390625
6000.0,6100.0,6000.0,6100.0,120885400.0,5580.14453125
6175.0,6200.0,6100.0,6100.0,136020000.0,5580.14453125
6050.0,6125.0,6050.0,6125.0,46529200.0,5603.01416015625
6250.0,6250.0,6125.0,6250.0,115729600.0,5717.361328125
6300.0,6300.0,6200.0,6300.0,120748400.0,5763.10009765625
6300.0,6325.0,6225.0,6250.0,73308900.0,5717.361328125
6100.0,6200.0,6025.0,6050.0,288926900.0,5534.40576171875
6000.0,6025.0,5825.0,5925.0,217207800.0,5420.05810546875
5850.0,5950.0,5625.0,5675.0,412180900.0,5191.3642578125
5575.0,5675.0,5525.0,5625.0,333518700.0,5145.625
5650.0,5750.0,5650.0,5700.0,131936100.0,5214.2333984375
5625.0,5700.0,5625.0,5650.0,178817800.0,5168.494140625
5375.0,5575.0,5350.0,5350.0,416107000.0,4894.06103515625
5475.0,5500.0,5300.0,5300.0,244002000.0,4848.322265625
5300.0,5500.0,5300.0,5475.0,247410700.0,5008.408203125
5350.0,5375.0,5250.0,5275.0,258211500.0,4825.45263671875
5200.0,5325.0,5150.0,5300.0,342282800.0,4848.322265625
5350.0,5400.0,5225.0,5300.0,281403100.0,4848.322265625
5250.0,5350.0,5150.0,5225.0,416107000.0,4779.7138671875
5125.0,5200.0,5050.0,5150.0,416107000.0,4711.10595703125
5050.0,5100.0,4830.0,4830.0,416107000.0,4418.376953125
4700.0,4890.0,4680.0,4770.0,416107000.0,4363.490234375
4850.0,5050.0,4820.0,4940.0,416107000.0,4519.00244140625
4910.0,4920.0,4700.0,4760.0,416107000.0,4354.34228515625
4760.0,4830.0,4710.0,4750.0,321697200.0,4345.1943359375
4800.0,4840.0,4730.0,4790.0,262707400.0,4381.78564453125
4770.0,4780.0,4670.0,4670.0,304013600.0,4272.01220703125
4650.0,4740.0,4570.0,4680.0,416107000.0,4281.16015625
4650.0,4700.0,4630.0,4680.0,320067100.0,4281.16015625
4720.0,4810.0,4700.0,4730.0,341458900.0,4326.89892578125
4780.0,4870.0,4760.0,4820.0,298990300.0,4409.22900390625
4930.0,4960.0,4840.0,4840.0,371295000.0,4427.52490234375
4840.0,4960.0,4820.0,4920.0,208991800.0,4500.70654296875
4990.0,5050.0,4820.0,4820.0,335150700.0,4409.22900390625
4810.0,4870.0,4680.0,4680.0,271568800.0,4281.16015625
4650.0,4770.0,4650.0,4720.0,215066000.0,4317.7509765625
4700.0,4720.0,4550.0,4550.0,363719300.0,4162.2392578125
4580.0,4630.0,4520.0,4530.0,258070200.0,4143.943359375
4480.0,4500.0,4400.0,4410.0,416107000.0,4034.170166015625
4400.0,4480.0,4310.0,4380.0,416107000.0,4006.726806640625
4430.0,4470.0,4330.0,4340.0,416107000.0,3970.1357421875
4430.0,4560.0,4400.0,4530.0,345770100.0,4143.943359375
4560.0,4590.0,4450.0,4450.0,332902200.0,4070.76123046875
4500.0,4500.0,4400.0,4400.0,240788500.0,4025.022216796875
4450.0,4500.0,4390.0,4500.0,281534200.0,4116.5
4490.0,4500.0,4350.0,4350.0,375439600.0,3979.28369140625
4350.0,4430.0,4320.0,4400.0,181387000.0,4025.022216796875
4380.0,4440.0,4340.0,4340.0,197854400.0,3970.1357421875
4340.0,4360.0,4310.0,4350.0,187332500.0,3979.28369140625
4400.0,4420.0,4300.0,4310.0,238349600.0,3942.6923828125
4300.0,4320.0,4170.0,4180.0,358893200.0,3823.771240234375
4100.0,4240.0,4090.0,4100.0,410338400.0,3750.5888671875
4130.0,4270.0,4130.0,4270.0,387133400.0,3906.101318359375
4280.0,4490.0,4260.0,4440.0,416107000.0,4061.613525390625
4440.0,4510.0,4400.0,4400.0,303830800.0,4025.022216796875
4320.0,4400.0,4280.0,4380.0,383572500.0,4006.726806640625
4390.0,4430.0,4350.0,4370.0,150303400.0,3997.578857421875
4410.0,4500.0,4380.0,4460.0,299430600.0,4079.90869140625
4590.0,4640.0,4580.0,4600.0,416107000.0,4207.9775390625
4630.0,4670.0,4560.0,4630.0,261421200.0,4235.42138671875
4610.0,4630.0,4570.0,4570.0,234403100.0,4180.5341796875
4630.0,4640.0,4560.0,4600.0,176310400.0,4207.9775390625
4680.0,4830.0,4660.0,4790.0,416107000.0,4381.78564453125
4850.0,4870.0,4790.0,4800.0,218278000.0,4390.93359375
4800.0,4830.0,4740.0,4750.0,222042100.0,4345.1943359375
4780.0,4930.0,4750.0,4870.0,291320400.0,4454.9677734375
4870.0,4920.0,4840.0,4850.0,167619700.0,4436.67236328125
4910.0,4920.0,4840.0,4840.0,170461300.0,4427.52490234375
4970.0,4980.0,4880.0,4900.0,301125400.0,4482.4111328125
4920.0,4930.0,4810.0,4820.0,188713000.0,4409.22900390625
4820.0,4840.0,4730.0,4730.0,189271400.0,4326.89892578125
4750.0,4810.0,4720.0,4760.0,263325400.0,4354.34228515625
4760.0,4890.0,4750.0,4890.0,296614900.0,4473.26318359375
4870.0,4910.0,4850.0,4900.0,135104800.0,4482.4111328125
4920.0,4940.0,4880.0,4910.0,140128300.0,4491.55908203125
4900.0,4910.0,4780.0,4790.0,170919500.0,4381.78564453125
4770.0,4800.0,4760.0,4780.0,116037600.0,4372.6376953125
4760.0,4760.0,4660.0,4700.0,274397700.0,4299.4560546875
4760.0,4810.0,4740.0,4760.0,192267300.0,4354.34228515625
4800.0,4800.0,4760.0,4780.0,126109900.0,4372.6376953125
4720.0,4740.0,4670.0,4670.0,201835700.0,4272.01220703125
4650.0,4710.0,4650.0,4670.0,168490300.0,4272.01220703125
4710.0,4750.0,4690.0,4750.0,169636700.0,4345.1943359375
4730.0,4750.0,4690.0,4710.0,113328400.0,4308.603515625
4660.0,4670.0,4510.0,4530.0,329430900.0,4143.943359375
4550.0,4650.0,4520.0,4600.0,238051800.0,4207.9775390625
4640.0,4640.0,4590.0,4620.0,125937500.0,4226.2734375
4600.0,4690.0,4590.0,4660.0,131343400.0,4262.86474609375
4700.0,4730.0,4670.0,4670.0,98730900.0,4272.01220703125
4720.0,4720.0,4650.0,4680.0,83552800.0,4281.16015625
4700.0,4750.0,4690.0,4720.0,109533400.0,4317.7509765625
4770.0,4840.0,4760.0,4820.0,262716500.0,4409.22900390625
4850.0,4870.0,4790.0,4830.0,214394900.0,4418.376953125
4850.0,4870.0,4830.0,4830.0,149701700.0,4418.376953125
4820.0,4820.0,4750.0,4820.0,196203200.0,4409.22900390625
4860.0,4950.0,4840.0,4950.0,310085500.0,4528.14990234375
4990.0,5100.0,4980.0,5100.0,390307000.0,4665.36669921875
5125.0,5150.0,5025.0,5050.0,416107000.0,4619.6279296875
5150.0,5200.0,5125.0,5150.0,217759300.0,4711.10595703125
5200.0,5325.0,5200.0,5300.0,361169800.0,4848.322265625
5250.0,5275.0,5100.0,5175.0,271088700.0,4733.97509765625
5100.0,5175.0,5025.0,5150.0,277561700.0,4711.10595703125
5125.0,5175.0,5100.0,5125.0,160041900.0,4688.23583984375
5175.0,5175.0,5125.0,5150.0,275298000.0,4711.10595703125
5150.0,5225.0,5150.0,5175.0,136717200.0,4733.97509765625
5225.0,5250.0,5150.0,5175.0,166033900.0,4733.97509765625
5100.0,5175.0,5100.0,5100.0,141890400.0,4665.36669921875
5125.0,5150.0,5075.0,5150.0,166436800.0,4711.10595703125
5200.0,5250.0,5150.0,5225.0,170520700.0,4779.7138671875
5275.0,5300.0,5150.0,5175.0,201448700.0,4733.97509765625
5200.0,5250.0,5125.0,5250.0,202326400.0,4802.58349609375
5225.0,5250.0,5125.0,5175.0,165284900.0,4733.97509765625
5175.0,5225.0,5150.0,5175.0,138542100.0,4733.97509765625
5200.0,5300.0,5175.0,5300.0,259722600.0,4848.322265625
5350.0,5350.0,5250.0,5300.0,201331600.0,4848.322265625
5350.0,5375.0,5325.0,5350.0,186877300.0,4894.06103515625
5425.0,5500.0,5400.0,5400.0,332941100.0,4939.7998046875
5400.0,5450.0,5375.0,5375.0,260437400.0,4916.9306640625
5350.0,5500.0,5350.0,5500.0,245292000.0,5031.27783203125
5550.0,5575.0,5525.0,5525.0,195415700.0,5054.1474609375
5400.0,5425.0,5200.0,5325.0,416107000.0,4871.19189453125
5150.0,5200.0,5025.0,5050.0,416107000.0,4619.6279296875
5050.0,5150.0,5000.0,5100.0,304694300.0,4665.36669921875
5050.0,5050.0,4950.0,4950.0,416107000.0,4528.14990234375
4970.0,5075.0,4970.0,5075.0,197069300.0,4642.49755859375
5000.0,5075.0,4900.0,4940.0,307487600.0,4519.00244140625
4900.0,4960.0,4860.0,4920.0,354814800.0,4500.70654296875
4870.0,4920.0,4850.0,4860.0,289960700.0,4445.8203125
4860.0,4930.0,4810.0,4820.0,308452200.0,4409.22900390625
4800.0,5050.0,4760.0,5000.0,416107000.0,4573.88916015625
5000.0,5075.0,4930.0,4930.0,309336600.0,4509.8544921875
4920.0,4970.0,4860.0,4860.0,226564700.0,4445.8203125
4910.0,4940.0,4890.0,4900.0,104875300.0,4482.4111328125
4900.0,4930.0,4870.0,4900.0,125414400.0,4482.4111328125
4930.0,4990.0,4920.0,4920.0,142372200.0,4500.70654296875
4950.0,4970.0,4920.0,4950.0,118014300.0,4528.14990234375
4960.0,5050.0,4940.0,4980.0,188127700.0,4555.59375
5025.0,5050.0,4960.0,4970.0,157113000.0,4546.44580078125
4980.0,5025.0,4970.0,4990.0,110708200.0,4564.7412109375
4960.0,4970.0,4900.0,4900.0,199707500.0,4482.4111328125
4830.0,4890.0,4810.0,4860.0,222147300.0,4445.8203125
4820.0,4900.0,4810.0,4820.0,218162100.0,4409.22900390625
4820.0,4860.0,4770.0,4770.0,195647800.0,4363.490234375
4770.0,4800.0,4710.0,4760.0,191211000.0,4354.34228515625
4730.0,4780.0,4700.0,4700.0,203658600.0,4299.4560546875
4630.0,4750.0,4630.0,4710.0,296314500.0,4308.603515625
4710.0,4870.0,4710.0,4800.0,307110400.0,4390.93359375
4770.0,4820.0,4700.0,4700.0,235656400.0,4299.4560546875
4710.0,4770.0,4650.0,4720.0,209831500.0,4317.7509765625
4690.0,4740.0,4680.0,4710.0,199499300.0,4308.603515625
4710.0,4730.0,4600.0,4600.0,249059500.0,4207.9775390625
4610.0,4640.0,4550.0,4550.0,296218600.0,4162.2392578125
4600.0,4640.0,4520.0,4520.0,198589900.0,4134.7958984375
4470.0,4540.0,4370.0,4460.0,416107000.0,4079.90869140625
4430.0,4520.0,4430.0,4500.0,252380100.0,4116.5
4470.0,4610.0,4460.0,4580.0,209627200.0,4189.68212890625
4570.0,4590.0,4500.0,4500.0,159871800.0,4116.5
4450.0,4510.0,4450.0,4470.0,106365600.0,4089.056640625
4440.0,4460.0,4350.0,4350.0,253272300.0,3979.28369140625
4350.0,4410.0,4350.0,4360.0,294838700.0,3988.43115234375
4400.0,4440.0,4330.0,4330.0,298734600.0,3960.98779296875
4280.0,4320.0,4250.0,4250.0,376788400.0,3887.805419921875
4250.0,4420.0,4250.0,4400.0,280188100.0,4025.022216796875
4420.0,4530.0,4420.0,4470.0,401446400.0,4089.056640625
4450.0,4470.0,4380.0,4400.0,266677500.0,4025.022216796875
4350.0,4390.0,4330.0,4330.0,277081800.0,3960.98779296875
4280.0,4300.0,4250.0,4250.0,412519800.0,3887.805419921875
4270.0,4280.0,4160.0,4170.0,337188900.0,3814.623291015625
4240.0,4250.0,4210.0,4240.0,384146700.0,3878.657958984375
4240.0,4370.0,4220.0,4350.0,345762200.0,3979.28369140625
4310.0,4340.0,4250.0,4260.0,183249300.0,3896.953369140625
4250.0,4310.0,4220.0,4310.0,151433000.0,3942.6923828125
4310.0,4390.0,4300.0,4390.0,158897200.0,4015.874267578125
4360.0,4380.0,4290.0,4360.0,196160900.0,3988.43115234375
4340.0,4430.0,4340.0,4380.0,203980300.0,4006.726806640625
4340.0,4360.0,4260.0,4260.0,226698900.0,3896.953369140625
4230.0,4280.0,4170.0,4170.0,287838100.0,3814.623291015625
4150.0,4280.0,4150.0,4250.0,325441900.0,3887.805419921875
4250.0,4290.0,4150.0,4150.0,327919000.0,3796.327880859375
4170.0,4210.0,4130.0,4150.0,205055500.0,3796.327880859375
4090.0,4110.0,4050.0,4090.0,381986300.0,3741.441162109375
4070.0,4120.0,4050.0,4060.0,252689600.0,3713.997802734375
4130.0,4210.0,4110.0,4210.0,167689800.0,3851.214599609375
4220.0,4250.0,4170.0,4200.0,199536100.0,3842.06689453125
4100.0,4120.0,4080.0,4100.0,143104400.0,3875.147216796875
4080.0,4120.0,4070.0,4080.0,153934700.0,3856.244140625
4100.0,4220.0,4090.0,4210.0,181361700.0,3979.11474609375
4220.0,4240.0,4150.0,4150.0,134632300.0,3922.4052734375
4180.0,4180.0,4100.0,4100.0,153048700.0,3875.147216796875
4080.0,4090.0,4030.0,4030.0,171997400.0,3808.986328125
4030.0,4100.0,4030.0,4080.0,133655700.0,3856.244140625
4070.0,4100.0,4030.0,4030.0,99300400.0,3808.986328125
4030.0,4060.0,4010.0,4010.0,132774300.0,3790.0830078125
3990.0,3990.0,3850.0,3850.0,413408100.0,3638.85791015625
3820.0,3920.0,3800.0,3800.0,293621700.0,3591.599853515625
3840.0,4090.0,3840.0,4090.0,407813500.0,3865.69580078125
4210.0,4240.0,4130.0,4160.0,349387500.0,3931.856689453125
4150.0,4190.0,4080.0,4090.0,268758600.0,3865.69580078125
4130.0,4220.0,4130.0,4220.0,167348600.0,3988.566162109375
4270.0,4380.0,4250.0,4260.0,345223800.0,4026.37255859375
4310.0,4320.0,4230.0,4260.0,193218900.0,4026.37255859375
4260.0,4340.0,4260.0,4300.0,216018100.0,4064.178955078125
4350.0,4350.0,4190.0,4190.0,276421900.0,3960.21142578125
4130.0,4170.0,4090.0,4120.0,220222400.0,3894.050537109375
4170.0,4280.0,4150.0,4220.0,192622700.0,3988.566162109375
4200.0,4270.0,4150.0,4250.0,220285800.0,4016.9208984375
4260.0,4300.0,4200.0,4260.0,231917500.0,4026.37255859375
4250.0,4250.0,4140.0,4140.0,209834400.0,3912.95361328125
4120.0,4160.0,3940.0,3970.0,378545500.0,3752.27685546875
3970.0,4030.0,3940.0,4030.0,259636200.0,3808.986328125
4000.0,4050.0,3950.0,3970.0,201999400.0,3752.27685546875
3970.0,4040.0,3900.0,4010.0,276382800.0,3790.0830078125
3960.0,4060.0,3950.0,4030.0,362571900.0,3808.986328125
4000.0,4030.0,3960.0,3990.0,341640600.0,3771.179931640625
4000.0,4010.0,3850.0,3860.0,416107000.0,3648.309326171875
3870.0,4030.0,3870.0,4030.0,265737100.0,3808.986328125
4030.0,4180.0,4030.0,4150.0,374350700.0,3922.4052734375
4160.0,4180.0,4010.0,4020.0,348358600.0,3799.53466796875
3970.0,4020.0,3910.0,3910.0,312753300.0,3695.5673828125
3910.0,3930.0,3870.0,3890.0,205268800.0,3676.6640625
3900.0,3940.0,3870.0,3920.0,138610800.0,3705.018798828125
3880.0,3920.0,3800.0,3800.0,404555100.0,3591.599853515625
3800.0,3860.0,3760.0,3820.0,242834100.0,3610.503173828125
3790.0,3800.0,3610.0,3630.0,410928000.0,3430.923095703125
3500.0,3540.0,3360.0,3360.0,416107000.0,3175.73046875
3520.0,3740.0,3470.0,3670.0,416107000.0,3468.7294921875
3680.0,3720.0,3600.0,3670.0,338434700.0,3468.7294921875
3710.0,3900.0,3710.0,3840.0,416107000.0,3629.40625
3870.0,3990.0,3870.0,3950.0,416107000.0,3733.37353515625
3930.0,3930.0,3810.0,3810.0,243793600.0,3601.051513671875
3790.0,3810.0,3730.0,3760.0,232192200.0,3553.793701171875
3700.0,3790.0,3660.0,3790.0,273961800.0,3582.1484375
3810.0,3920.0,3810.0,3890.0,271631200.0,3676.6640625
3960.0,3970.0,3800.0,3800.0,209225700.0,3591.599853515625
3750.0,3840.0,3750.0,3750.0,156131900.0,3544.342041015625
3780.0,3840.0,3730.0,3830.0,162467700.0,3619.95458984375
3840.0,3860.0,3500.0,3680.0,416107000.0,3478.180908203125
3710.0,3780.0,3680.0,3710.0,352217700.0,3506.53564453125
3730.0,3760.0,3640.0,3660.0,313033000.0,3459.27783203125
3600.0,3700.0,3550.0,3700.0,416107000.0,3497.084228515625
3650.0,3740.0,3520.0,3610.0,342883200.0,3412.02001953125
3660.0,3840.0,3660.0,3800.0,331285900.0,3591.599853515625
3870.0,4020.0,3860.0,4000.0,416107000.0,3780.631591796875
4000.0,4050.0,3930.0,4050.0,322553200.0,3827.889404296875
3460.0,3750.0,3450.0,3640.0,416107000.0,3440.374755859375
3610.0,3710.0,3600.0,3630.0,366649900.0,3430.923095703125
3920.0,3930.0,3770.0,3800.0,416107000.0,3591.599853515625
3600.0,3650.0,3590.0,3630.0,301200600.0,3630.0
3630.0,3690.0,3620.0,3690.0,169458300.0,3690.0
3730.0,3780.0,3680.0,3690.0,254224400.0,3690.0
3690.0,3700.0,3600.0,3650.0,233772400.0,3650.0
3670.0,3670.0,3610.0,3640.0,121059300.0,3640.0
3620.0,3660.0,3570.0,3620.0,107470200.0,3620.0
3600.0,3650.0,3600.0,3630.0,147116900.0,3630.0
3660.0,3790.0,3640.0,3760.0,416107000.0,3760.0
3790.0,3840.0,3720.0,3730.0,272537300.0,3730.0
3770.0,3790.0,3730.0,3740.0,136517100.0,3740.0
3790.0,3850.0,3780.0,3840.0,212945800.0,3840.0
3860.0,3870.0,3820.0,3850.0,160631400.0,3850.0
3810.0,3850.0,3770.0,3850.0,226832200.0,3850.0
3920.0,3920.0,3850.0,3880.0,205628100.0,3880.0
3900.0,3920.0,3860.0,3860.0,196917100.0,3860.0
3840.0,3900.0,3840.0,3880.0,111333800.0,3880.0
3900.0,3910.0,3870.0,3910.0,119763100.0,3910.0
3910.0,3960.0,3780.0,3790.0,224121900.0,3790.0
3810.0,3840.0,3760.0,3840.0,147638100.0,3840.0
4000.0,4090.0,3960.0,4090.0,416107000.0,4090.0
4140.0,4310.0,4130.0,4270.0,416107000.0,4270.0
4310.0,4330.0,4160.0,4250.0,289337600.0,4250.0
4230.0,4260.0,4200.0,4230.0,145935500.0,4230.0
4230.0,4280.0,4170.0,4210.0,209576900.0,4210.0
4210.0,4310.0,4210.0,4260.0,256020200.0,4260.0
4280.0,4310.0,4240.0,4300.0,208291800.0,4300.0
4350.0,4370.0,4330.0,4350.0,108182800.0,4350.0
