Date,Open,High,Low,Close,Volume,AdjustedClose
2023-06-20,5475.0,5550.0,5475.0,5550.0,102926800,4818.83740234375
2023-06-21,5500.0,5575.0,5500.0,5575.0,84605400,4840.5439453125
2023-06-22,5550.0,5600.0,5475.0,5475.0,94143200,4753.71826171875
2023-06-23,5425.0,5475.0,5400.0,5400.0,123350300,4688.59912109375
2023-06-26,5425.0,5475.0,5375.0,5450.0,85472100,4732.01171875
2023-06-27,5450.0,5500.0,5425.0,5425.0,110716500,4710.3056640625
2023-07-03,5500.0,5550.0,5450.0,5475.0,168559800,4753.71826171875
2023-07-04,5500.0,5500.0,5425.0,5450.0,94462600,4732.01171875
2023-07-05,5400.0,5450.0,5400.0,5450.0,109632800,4732.01171875
2023-07-06,5450.0,5475.0,5400.0,5425.0,109446200,4710.3056640625
2023-07-07,5400.0,5425.0,5375.0,5375.0,114043800,4666.89208984375
2023-07-10,5425.0,5500.0,5400.0,5400.0,78972100,4688.59912109375
2023-07-11,5375.0,5450.0,5375.0,5425.0,122094700,4710.3056640625
2023-07-12,5450.0,5475.0,5425.0,5450.0,104993700,4732.01171875
2023-07-13,5425.0,5475.0,5425.0,5450.0,134905700,4732.01171875
2023-07-14,5450.0,5525.0,5425.0,5525.0,127814200,4797.13134765625
2023-07-17,5550.0,5625.0,5525.0,5575.0,166951300,4840.5439453125
2023-07-18,5625.0,5700.0,5600.0,5625.0,120810300,4883.95703125
2023-07-20,5575.0,5650.0,5550.0,5625.0,111117300,4883.95703125
2023-07-21,5600.0,5625.0,5575.0,5625.0,63094600,4883.95703125
2023-07-24,5600.0,5650.0,5600.0,5600.0,62962500,4862.2509765625
2023-07-25,5625.0,5700.0,5625.0,5650.0,111248100,4905.66357421875
2023-07-26,5700.0,5700.0,5650.0,5675.0,76200300,4927.3701171875
2023-07-27,5675.0,5750.0,5650.0,5650.0,109859200,4905.66357421875
2023-07-28,5625.0,5700.0,5625.0,5700.0,74036700,4949.07666015625
2023-07-31,5700.0,5700.0,5650.0,5650.0,186727400,4905.66357421875
2023-08-01,5650.0,5750.0,5650.0,5700.0,100137500,4949.07666015625
2023-08-02,5650.0,5725.0,5650.0,5700.0,90611300,4949.07666015625
2023-08-03,5675.0,5750.0,5650.0,5700.0,82775000,4949.07666015625
2023-08-04,5700.0,5725.0,5575.0,5575.0,150738500,4840.5439453125
2023-08-07,5600.0,5725.0,5575.0,5700.0,88104900,4949.07666015625
2023-08-08,5700.0,5750.0,5600.0,5625.0,89189600,4883.95703125
2023-08-09,5650.0,5725.0,5625.0,5700.0,91930000,4949.07666015625
2023-08-10,5675.0,5725.0,5675.0,5700.0,85474200,4949.07666015625
2023-08-11,5675.0,5700.0,5650.0,5650.0,74321000,4905.66357421875
2023-08-14,5650.0,5675.0,5575.0,5650.0,127358400,4905.66357421875
2023-08-15,5650.0,5675.0,5575.0,5575.0,89597300,4840.5439453125
2023-08-16,5550.0,5575.0,5450.0,5525.0,188191900,4797.13134765625
2023-08-18,5500.0,5600.0,5500.0,5575.0,121561200,4840.5439453125
2023-08-21,5550.0,5575.0,5500.0,5500.0,91640000,4775.4248046875
2023-08-22,5500.0,5625.0,5500.0,5575.0,101221500,4840.5439453125
2023-08-23,5600.0,5625.0,5575.0,5600.0,78686900,4862.2509765625
2023-08-24,5625.0,5625.0,5550.0,5550.0,74407500,4818.83740234375
2023-08-25,5550.0,5600.0,5525.0,5600.0,65096500,4862.2509765625
2023-08-28,5600.0,5625.0,5550.0,5550.0,37126600,4818.83740234375
2023-08-29,5525.0,5600.0,5525.0,5600.0,57547200,4862.2509765625
2023-08-30,5600.0,5600.0,5500.0,5525.0,171282700,4797.13134765625
2023-08-31,5525.0,5550.0,5475.0,5550.0,175088200,4818.83740234375
2023-09-01,5600.0,5600.0,5525.0,5575.0,87366100,4840.5439453125
2023-09-04,5600.0,5625.0,5575.0,5625.0,43898200,4883.95703125
2023-09-05,5625.0,5650.0,5600.0,5625.0,72464300,4883.95703125
2023-09-06,5625.0,5650.0,5575.0,5575.0,106367800,4840.5439453125
2023-09-07,5525.0,5550.0,5450.0,5450.0,157998600,4732.01171875
2023-09-08,5425.0,5450.0,5300.0,5350.0,243324500,4645.18603515625
2023-09-11,5350.0,5425.0,5300.0,5425.0,80474100,4710.3056640625
2023-09-12,5450.0,5475.0,5375.0,5375.0,121654400,4666.89208984375
2023-09-13,5350.0,5425.0,5350.0,5400.0,59408000,4688.59912109375
2023-09-14,5325.0,5425.0,5325.0,5425.0,76831700,4710.3056640625
2023-09-15,5400.0,5450.0,5375.0,5375.0,141455400,4666.89208984375
2023-09-18,5350.0,5400.0,5300.0,5325.0,61329000,4623.4794921875
2023-09-19,5325.0,5375.0,5300.0,5375.0,50612700,4666.89208984375
2023-09-20,5350.0,5450.0,5350.0,5375.0,98710100,4666.89208984375
2023-09-21,5425.0,5425.0,5350.0,5350.0,68584900,4645.18603515625
2023-09-22,5350.0,5425.0,5350.0,5350.0,83184100,4645.18603515625
2023-09-25,5325.0,5350.0,5200.0,5300.0,120196700,4601.77294921875
2023-09-26,5250.0,5275.0,5200.0,5200.0,180280600,4514.947265625
2023-09-27,5175.0,5300.0,5175.0,5225.0,119774700,4536.65380859375
2023-09-29,5300.0,5325.0,5225.0,5225.0,140331100,4536.65380859375
2023-10-02,5250.0,5300.0,5250.0,5250.0,81674600,4558.3603515625
2023-10-03,5250.0,5300.0,5250.0,5275.0,54462700,4580.06689453125
2023-10-04,5250.0,5275.0,5200.0,5250.0,121445000,4558.3603515625
2023-10-05,5250.0,5275.0,5175.0,5175.0,116814800,4493.24072265625
2023-10-06,5200.0,5250.0,5175.0,5175.0,70202300,4493.24072265625
2023-10-09,5200.0,5225.0,5125.0,5125.0,144477000,4449.82763671875
2023-10-10,5125.0,5250.0,5125.0,5175.0,98457000,4493.24072265625
2023-10-11,5150.0,5275.0,5150.0,5250.0,100394800,4558.3603515625
2023-10-12,5300.0,5375.0,5275.0,5300.0,174022400,4601.77294921875
2023-10-13,5275.0,5325.0,5250.0,5275.0,84648800,4580.06689453125
2023-10-16,5325.0,5325.0,5250.0,5250.0,45782300,4558.3603515625
2023-10-17,5250.0,5275.0,5150.0,5150.0,127287200,4471.5341796875
2023-10-18,5125.0,5225.0,5125.0,5150.0,77217600,4471.5341796875
2023-10-19,5100.0,5150.0,5000.0,5000.0,195831400,4341.294921875
2023-10-20,4980.0,5100.0,4960.0,5050.0,173353600,4384.70849609375
2023-10-23,5000.0,5075.0,4990.0,5000.0,82756100,4341.294921875
2023-10-24,5000.0,5100.0,4950.0,5100.0,104021500,4428.12158203125
2023-10-25,5100.0,5200.0,5100.0,5175.0,142215000,4493.24072265625
2023-10-26,5175.0,5175.0,4920.0,4920.0,330618800,4271.8349609375
2023-10-27,4950.0,5050.0,4940.0,5000.0,129599800,4341.294921875
2023-10-30,4980.0,5025.0,4970.0,5000.0,108523700,4341.294921875
2023-10-31,4980.0,5000.0,4960.0,4960.0,106760300,4306.56494140625
2023-11-01,4920.0,4960.0,4830.0,4830.0,191567200,4193.69140625
2023-11-02,4940.0,5075.0,4910.0,5000.0,208075400,4341.294921875
2023-11-03,5025.0,5175.0,5025.0,5100.0,125504000,4428.12158203125
2023-11-06,5100.0,5200.0,5100.0,5200.0,122333800,4514.947265625
2023-11-07,5225.0,5275.0,5175.0,5250.0,137039400,4558.3603515625
2023-11-08,5200.0,5250.0,5175.0,5225.0,86713700,4536.65380859375
2023-11-09,5225.0,5275.0,5200.0,5200.0,66236400,4514.947265625
2023-11-10,5150.0,5150.0,5050.0,5075.0,113811900,4406.4150390625
2023-11-13,5075.0,5125.0,5025.0,5025.0,63126900,4363.00146484375
2023-11-14,5075.0,5125.0,5050.0,5075.0,85419500,4406.4150390625
2023-11-15,5200.0,5300.0,5175.0,5250.0,193790400,4558.3603515625
2023-11-16,5275.0,5275.0,5175.0,5250.0,99488800,4558.3603515625
2023-11-17,5175.0,5250.0,5175.0,5225.0,70727500,4536.65380859375
2023-11-20,5175.0,5275.0,5175.0,5250.0,54123600,4558.3603515625
2023-11-21,5225.0,5250.0,5175.0,5200.0,104110500,4514.947265625
2023-11-22,5175.0,5300.0,5175.0,5275.0,103585500,4580.06689453125
2023-11-23,5325.0,5400.0,5300.0,5350.0,174572400,4645.18603515625
2023-11-24,5400.0,5450.0,5375.0,5400.0,92571400,4688.59912109375
2023-11-27,5425.0,5450.0,5350.0,5350.0,76019100,4645.18603515625
2023-11-28,5325.0,5425.0,5325.0,5350.0,147993400,4645.18603515625
2023-11-29,5350.0,5375.0,5300.0,5300.0,106197800,4601.77294921875
2023-11-30,5375.0,5375.0,5275.0,5275.0,224426400,4580.06689453125
2023-12-01,5275.0,5375.0,5275.0,5350.0,99499500,4645.18603515625
2023-12-04,5450.0,5575.0,5450.0,5500.0,235595700,4775.4248046875
2023-12-05,5425.0,5500.0,5425.0,5450.0,114689900,4732.01171875
2023-12-06,5425.0,5450.0,5400.0,5425.0,119716700,4710.3056640625
2023-12-07,5400.0,5475.0,5400.0,5475.0,102126600,4753.71826171875
2023-12-08,5425.0,5450.0,5375.0,5375.0,130542600,4666.89208984375
2023-12-11,5325.0,5375.0,5300.0,5300.0,124468600,4601.77294921875
2023-12-12,5375.0,5400.0,5325.0,5325.0,134501600,4623.4794921875
2023-12-13,5300.0,5350.0,5275.0,5300.0,98881600,4601.77294921875
2023-12-14,5450.0,5550.0,5425.0,5550.0,239261700,4818.83740234375
2023-12-15,5575.0,5600.0,5550.0,5550.0,252448800,4818.83740234375
2023-12-18,5575.0,5575.0,5500.0,5500.0,102780900,4775.4248046875
2023-12-19,5450.0,5550.0,5450.0,5550.0,135207300,4818.83740234375
2023-12-20,5700.0,5700.0,5550.0,5550.0,138470900,4818.83740234375
2023-12-21,5550.0,5600.0,5525.0,5575.0,99049600,4840.5439453125
2023-12-22,5650.0,5700.0,5600.0,5675.0,109411300,4927.3701171875
2023-12-27,5700.0,5725.0,5625.0,5625.0,122236700,4883.95703125
2023-12-28,5700.0,5750.0,5675.0,5725.0,121434600,4970.78271484375
2023-12-29,5750.0,5750.0,5675.0,5725.0,93126000,4970.78271484375
2024-01-02,5650.0,5675.0,5625.0,5675.0,91143100,5000.74365234375
2024-01-03,5625.0,5650.0,5600.0,5600.0,83659700,4934.65478515625
2024-01-04,5600.0,5700.0,5575.0,5700.0,92683500,5022.7734375
2024-01-05,5725.0,5850.0,5700.0,5750.0,134929600,5066.83251953125
2024-01-08,5750.0,5800.0,5625.0,5625.0,152015000,4956.68408203125
2024-01-09,5625.0,5700.0,5625.0,5700.0,105666200,5022.7734375
2024-01-10,5625.0,5700.0,5625.0,5700.0,82626400,5022.7734375
2024-01-11,5750.0,5800.0,5700.0,5750.0,116804400,5066.83251953125
2024-01-12,5800.0,5850.0,5775.0,5850.0,109715700,5154.95166015625
2024-01-15,5850.0,5900.0,5775.0,5825.0,115126700,5132.921875
2024-01-16,5825.0,5875.0,5775.0,5825.0,97074300,5132.921875
2024-01-17,5825.0,5825.0,5750.0,5775.0,107941600,5088.8623046875
2024-01-18,5800.0,5800.0,5700.0,5750.0,87259100,5066.83251953125
2024-01-19,5750.0,5800.0,5700.0,5800.0,75370700,5110.89208984375
2024-01-22,5775.0,5800.0,5700.0,5775.0,97545600,5088.8623046875
2024-01-23,5700.0,5750.0,5650.0,5700.0,122999700,5022.7734375
2024-01-24,5675.0,5700.0,5575.0,5650.0,104225000,4978.7138671875
2024-01-25,5575.0,5650.0,5525.0,5525.0,120478800,4868.5654296875
2024-01-26,5450.0,5475.0,5400.0,5425.0,185244400,4780.44677734375
2024-01-29,5400.0,5575.0,5400.0,5575.0,145629600,4912.62451171875
2024-01-30,5525.0,5650.0,5475.0,5625.0,150513700,4956.68408203125
2024-01-31,5725.0,5775.0,5675.0,5700.0,245117200,5022.7734375
2024-02-01,5775.0,5800.0,5725.0,5750.0,156633900,5066.83251953125
2024-02-02,5800.0,5850.0,5750.0,5850.0,177209700,5154.95166015625
2024-02-05,5800.0,5825.0,5750.0,5775.0,113760000,5088.8623046875
2024-02-06,5900.0,5900.0,5800.0,5825.0,126704300,5132.921875
2024-02-07,5850.0,5900.0,5825.0,5850.0,147005300,5154.95166015625
2024-02-12,5875.0,6025.0,5850.0,6025.0,171514600,5309.15966796875
2024-02-13,6050.0,6050.0,5950.0,6000.0,145852200,5287.1298828125
2024-02-15,6275.0,6275.0,6100.0,6125.0,308685100,5397.2783203125
2024-02-16,6150.0,6200.0,6125.0,6150.0,130814400,5419.3076171875
2024-02-19,6125.0,6175.0,6075.0,6100.0,111382900,5375.24853515625
2024-02-20,6175.0,6300.0,6175.0,6300.0,160872600,5551.486328125
2024-02-21,6325.0,6375.0,6225.0,6300.0,168423000,5551.486328125
2024-02-22,6250.0,6300.0,6225.0,6250.0,100256000,5507.4267578125
2024-02-23,6125.0,6175.0,6050.0,6125.0,148643000,5397.2783203125
2024-02-26,6100.0,6200.0,6075.0,6175.0,98920800,5441.33740234375
2024-02-27,6125.0,6200.0,6125.0,6125.0,99187500,5397.2783203125
2024-02-28,6100.0,6225.0,6100.0,6225.0,97236700,5485.3974609375
2024-02-29,6150.0,6200.0,6125.0,6125.0,173774600,5397.2783203125
2024-03-01,6175.0,6175.0,6075.0,6125.0,76286400,5397.2783203125
2024-03-04,6125.0,6125.0,6050.0,6050.0,70354900,5331.189453125
2024-03-05,6100.0,6175.0,6075.0,6125.0,115084600,5397.2783203125
2024-03-06,6100.0,6200.0,6100.0,6200.0,84108800,5463.36767578125
2024-03-07,6200.0,6275.0,6200.0,6225.0,117724700,5485.3974609375
2024-03-08,6275.0,6400.0,6250.0,6350.0,163060000,5595.54541015625
2024-03-13,6350.0,6450.0,6350.0,6400.0,195173100,5639.60546875
2024-03-14,6175.0,6200.0,6050.0,6150.0,271254000,5625.88330078125
2024-03-15,6000.0,6075.0,5950.0,5975.0,305995800,5465.79736328125
2024-03-18,6000.0,6100.0,5975.0,6000.0,110564700,5488.66650390625
2024-03-19,6000.0,6050.0,5975.0,6000.0,114338600,5488.66650390625
2024-03-20,6000.0,6100.0,6000.0,6100.0,120885400,5580.14453125
2024-03-21,6175.0,6200.0,6100.0,6100.0,136020000,5580.14453125
2024-03-22,6050.0,6125.0,6050.0,6125.0,46529200,5603.01416015625
2024-03-25,6250.0,6250.0,6125.0,6250.0,115729600,5717.361328125
2024-03-26,6300.0,6300.0,6200.0,6300.0,120748400,5763.10009765625
2024-03-27,6300.0,6325.0,6225.0,6250.0,73308900,5717.361328125
2024-03-28,6100.0,6200.0,6025.0,6050.0,288926900,5534.40576171875
2024-04-01,6000.0,6025.0,5825.0,5925.0,217207800,5420.05810546875
2024-04-02,5850.0,5950.0,5625.0,5675.0,412180900,5191.3642578125
2024-04-03,5575.0,5675.0,5525.0,5625.0,333518700,5145.625
2024-04-04,5650.0,5750.0,5650.0,5700.0,131936100,5214.2333984375
2024-04-05,5625.0,5700.0,5625.0,5650.0,178817800,5168.494140625
2024-04-16,5375.0,5575.0,5350.0,5350.0,600717500,4894.06103515625
2024-04-17,5475.0,5500.0,5300.0,5300.0,244002000,4848.322265625
2024-04-18,5300.0,5500.0,5300.0,5475.0,247410700,5008.408203125
2024-04-19,5350.0,5375.0,5250.0,5275.0,258211500,4825.45263671875
2024-04-22,5200.0,5325.0,5150.0,5300.0,342282800,4848.322265625
2024-04-23,5350.0,5400.0,5225.0,5300.0,281403100,4848.322265625
2024-04-24,5250.0,5350.0,5150.0,5225.0,471241400,4779.7138671875
2024-04-25,5125.0,5200.0,5050.0,5150.0,479170900,4711.10595703125
2024-04-26,5050.0,5100.0,4830.0,4830.0,782589900,4418.376953125
2024-04-29,4700.0,4890.0,4680.0,4770.0,700644800,4363.490234375
2024-04-30,4850.0,5050.0,4820.0,4940.0,565609200,4519.00244140625
2024-05-02,4910.0,4920.0,4700.0,4760.0,636922100,4354.34228515625
2024-05-03,4760.0,4830.0,4710.0,4750.0,321697200,4345.1943359375
2024-05-06,4800.0,4840.0,4730.0,4790.0,262707400,4381.78564453125
2024-05-07,4770.0,4780.0,4670.0,4670.0,304013600,4272.01220703125
2024-05-08,4650.0,4740.0,4570.0,4680.0,572275800,4281.16015625
2024-05-13,4650.0,4700.0,4630.0,4680.0,320067100,4281.16015625
2024-05-14,4720.0,4810.0,4700.0,4730.0,341458900,4326.89892578125
2024-05-15,4780.0,4870.0,4760.0,4820.0,298990300,4409.22900390625
2024-05-16,4930.0,4960.0,4840.0,4840.0,371295000,4427.52490234375
2024-05-17,4840.0,4960.0,4820.0,4920.0,208991800,4500.70654296875
2024-05-20,4990.0,5050.0,4820.0,4820.0,335150700,4409.22900390625
2024-05-21,4810.0,4870.0,4680.0,4680.0,271568800,4281.16015625
2024-05-22,4650.0,4770.0,4650.0,4720.0,215066000,4317.7509765625
2024-05-27,4700.0,4720.0,4550.0,4550.0,363719300,4162.2392578125
2024-05-28,4580.0,4630.0,4520.0,4530.0,258070200,4143.943359375
2024-05-29,4480.0,4500.0,4400.0,4410.0,465008500,4034.170166015625
2024-05-30,4400.0,4480.0,4310.0,4380.0,502927800,4006.726806640625
2024-05-31,4430.0,4470.0,4330.0,4340.0,655144100,3970.1357421875
2024-06-03,4430.0,4560.0,4400.0,4530.0,345770100,4143.943359375
2024-06-04,4560.0,4590.0,4450.0,4450.0,332902200,4070.76123046875
2024-06-05,4500.0,4500.0,4400.0,4400.0,240788500,4025.022216796875
2024-06-06,4450.0,4500.0,4390.0,4500.0,281534200,4116.5
2024-06-07,4490.0,4500.0,4350.0,4350.0,375439600,3979.28369140625
2024-06-10,4350.0,4430.0,4320.0,4400.0,181387000,4025.022216796875
2024-06-11,4380.0,4440.0,4340.0,4340.0,197854400,3970.1357421875
2024-06-12,4340.0,4360.0,4310.0,4350.0,187332500,3979.28369140625
2024-06-13,4400.0,4420.0,4300.0,4310.0,238349600,3942.6923828125
2024-06-14,4300.0,4320.0,4170.0,4180.0,358893200,3823.771240234375
2024-06-19,4100.0,4240.0,4090.0,4100.0,410338400,3750.5888671875
2024-06-20,4130.0,4270.0,4130.0,4270.0,387133400,3906.101318359375
2024-06-21,4280.0,4490.0,4260.0,4440.0,532713300,4061.613525390625
2024-06-24,4440.0,4510.0,4400.0,4400.0,303830800,4025.022216796875
2024-06-25,4320.0,4400.0,4280.0,4380.0,383572500,4006.726806640625
2024-06-26,4390.0,4430.0,4350.0,4370.0,150303400,3997.578857421875
2024-06-27,4410.0,4500.0,4380.0,4460.0,299430600,4079.90869140625
2024-06-28,4590.0,4640.0,4580.0,4600.0,581319300,4207.9775390625
2024-07-01,4630.0,4670.0,4560.0,4630.0,261421200,4235.42138671875
2024-07-02,4610.0,4630.0,4570.0,4570.0,234403100,4180.5341796875
2024-07-03,4630.0,4640.0,4560.0,4600.0,176310400,4207.9775390625
2024-07-04,4680.0,4830.0,4660.0,4790.0,422261500,4381.78564453125
2024-07-05,4850.0,4870.0,4790.0,4800.0,218278000,4390.93359375
2024-07-08,4800.0,4830.0,4740.0,4750.0,222042100,4345.1943359375
2024-07-09,4780.0,4930.0,4750.0,4870.0,291320400,4454.9677734375
2024-07-10,4870.0,4920.0,4840.0,4850.0,167619700,4436.67236328125
2024-07-11,4910.0,4920.0,4840.0,4840.0,170461300,4427.52490234375
2024-07-12,4970.0,4980.0,4880.0,4900.0,301125400,4482.4111328125
2024-07-15,4920.0,4930.0,4810.0,4820.0,188713000,4409.22900390625
2024-07-16,4820.0,4840.0,4730.0,4730.0,189271400,4326.89892578125
2024-07-17,4750.0,4810.0,4720.0,4760.0,263325400,4354.34228515625
2024-07-18,4760.0,4890.0,4750.0,4890.0,296614900,4473.26318359375
2024-07-19,4870.0,4910.0,4850.0,4900.0,135104800,4482.4111328125
2024-07-22,4920.0,4940.0,4880.0,4910.0,140128300,4491.55908203125
2024-07-23,4900.0,4910.0,4780.0,4790.0,170919500,4381.78564453125
2024-07-24,4770.0,4800.0,4760.0,4780.0,116037600,4372.6376953125
2024-07-25,4760.0,4760.0,4660.0,4700.0,274397700,4299.4560546875
2024-07-26,4760.0,4810.0,4740.0,4760.0,192267300,4354.34228515625
2024-07-29,4800.0,4800.0,4760.0,4780.0,126109900,4372.6376953125
2024-07-30,4720.0,4740.0,4670.0,4670.0,201835700,4272.01220703125
2024-07-31,4650.0,4710.0,4650.0,4670.0,168490300,4272.01220703125
2024-08-01,4710.0,4750.0,4690.0,4750.0,169636700,4345.1943359375
2024-08-02,4730.0,4750.0,4690.0,4710.0,113328400,4308.603515625
2024-08-05,4660.0,4670.0,4510.0,4530.0,329430900,4143.943359375
2024-08-06,4550.0,4650.0,4520.0,4600.0,238051800,4207.9775390625
2024-08-07,4640.0,4640.0,4590.0,4620.0,125937500,4226.2734375
2024-08-08,4600.0,4690.0,4590.0,4660.0,131343400,4262.86474609375
2024-08-09,4700.0,4730.0,4670.0,4670.0,98730900,4272.01220703125
2024-08-12,4720.0,4720.0,4650.0,4680.0,83552800,4281.16015625
2024-08-13,4700.0,4750.0,4690.0,4720.0,109533400,4317.7509765625
2024-08-14,4770.0,4840.0,4760.0,4820.0,262716500,4409.22900390625
2024-08-15,4850.0,4870.0,4790.0,4830.0,214394900,4418.376953125
2024-08-16,4850.0,4870.0,4830.0,4830.0,149701700,4418.376953125
2024-08-19,4820.0,4820.0,4750.0,4820.0,196203200,4409.22900390625
2024-08-20,4860.0,4950.0,4840.0,4950.0,310085500,4528.14990234375
2024-08-21,4990.0,5100.0,4980.0,5100.0,390307000,4665.36669921875
2024-08-22,5125.0,5150.0,5025.0,5050.0,474043100,4619.6279296875
2024-08-23,5150.0,5200.0,5125.0,5150.0,217759300,4711.10595703125
2024-08-26,5200.0,5325.0,5200.0,5300.0,361169800,4848.322265625
2024-08-27,5250.0,5275.0,5100.0,5175.0,271088700,4733.97509765625
2024-08-28,5100.0,5175.0,5025.0,5150.0,277561700,4711.10595703125
2024-08-29,5125.0,5175.0,5100.0,5125.0,160041900,4688.23583984375
2024-08-30,5175.0,5175.0,5125.0,5150.0,275298000,4711.10595703125
2024-09-02,5150.0,5225.0,5150.0,5175.0,136717200,4733.97509765625
2024-09-03,5225.0,5250.0,5150.0,5175.0,166033900,4733.97509765625
2024-09-04,5100.0,5175.0,5100.0,5100.0,141890400,4665.36669921875
2024-09-05,5125.0,5150.0,5075.0,5150.0,166436800,4711.10595703125
2024-09-06,5200.0,5250.0,5150.0,5225.0,170520700,4779.7138671875
2024-09-09,5275.0,5300.0,5150.0,5175.0,201448700,4733.97509765625
2024-09-10,5200.0,5250.0,5125.0,5250.0,202326400,4802.58349609375
2024-09-11,5225.0,5250.0,5125.0,5175.0,165284900,4733.97509765625
2024-09-12,5175.0,5225.0,5150.0,5175.0,138542100,4733.97509765625
2024-09-13,5200.0,5300.0,5175.0,5300.0,259722600,4848.322265625
2024-09-17,5350.0,5350.0,5250.0,5300.0,201331600,4848.322265625
2024-09-18,5350.0,5375.0,5325.0,5350.0,186877300,4894.06103515625
2024-09-19,5425.0,5500.0,5400.0,5400.0,332941100,4939.7998046875
2024-09-20,5400.0,5450.0,5375.0,5375.0,260437400,4916.9306640625
2024-09-23,5350.0,5500.0,5350.0,5500.0,245292000,5031.27783203125
2024-09-24,5550.0,5575.0,5525.0,5525.0,195415700,5054.1474609375
2024-09-25,5400.0,5425.0,5200.0,5325.0,607065900,4871.19189453125
2024-09-26,5150.0,5200.0,5025.0,5050.0,855266800,4619.6279296875
2024-09-27,5050.0,5150.0,5000.0,5100.0,304694300,4665.36669921875
2024-09-30,5050.0,5050.0,4950.0,4950.0,539169900,4528.14990234375
2024-10-01,4970.0,5075.0,4970.0,5075.0,197069300,4642.49755859375
2024-10-02,5000.0,5075.0,4900.0,4940.0,307487600,4519.00244140625
2024-10-03,4900.0,4960.0,4860.0,4920.0,354814800,4500.70654296875
2024-10-04,4870.0,4920.0,4850.0,4860.0,289960700,4445.8203125
2024-10-07,4860.0,4930.0,4810.0,4820.0,308452200,4409.22900390625
2024-10-08,4800.0,5050.0,4760.0,5000.0,527474400,4573.88916015625
2024-10-09,5000.0,5075.0,4930.0,4930.0,309336600,4509.8544921875
2024-10-10,4920.0,4970.0,4860.0,4860.0,226564700,4445.8203125
2024-10-11,4910.0,4940.0,4890.0,4900.0,104875300,4482.4111328125
2024-10-14,4900.0,4930.0,4870.0,4900.0,125414400,4482.4111328125
2024-10-15,4930.0,4990.0,4920.0,4920.0,142372200,4500.70654296875
2024-10-16,4950.0,4970.0,4920.0,4950.0,118014300,4528.14990234375
2024-10-17,4960.0,5050.0,4940.0,4980.0,188127700,4555.59375
2024-10-18,5025.0,5050.0,4960.0,4970.0,157113000,4546.44580078125
2024-10-21,4980.0,5025.0,4970.0,4990.0,110708200,4564.7412109375
2024-10-22,4960.0,4970.0,4900.0,4900.0,199707500,4482.4111328125
2024-10-23,4830.0,4890.0,4810.0,4860.0,222147300,4445.8203125
2024-10-24,4820.0,4900.0,4810.0,4820.0,218162100,4409.22900390625
2024-10-25,4820.0,4860.0,4770.0,4770.0,195647800,4363.490234375
2024-10-28,4770.0,4800.0,4710.0,4760.0,191211000,4354.34228515625
2024-10-29,4730.0,4780.0,4700.0,4700.0,203658600,4299.4560546875
2024-10-30,4630.0,4750.0,4630.0,4710.0,296314500,4308.603515625
2024-10-31,4710.0,4870.0,4710.0,4800.0,307110400,4390.93359375
2024-11-01,4770.0,4820.0,4700.0,4700.0,235656400,4299.4560546875
2024-11-04,4710.0,4770.0,4650.0,4720.0,209831500,4317.7509765625
2024-11-05,4690.0,4740.0,4680.0,4710.0,199499300,4308.603515625
2024-11-06,4710.0,4730.0,4600.0,4600.0,249059500,4207.9775390625
2024-11-07,4610.0,4640.0,4550.0,4550.0,296218600,4162.2392578125
2024-11-08,4600.0,4640.0,4520.0,4520.0,198589900,4134.7958984375
2024-11-11,4470.0,4540.0,4370.0,4460.0,507192300,4079.90869140625
2024-11-12,4430.0,4520.0,4430.0,4500.0,252380100,4116.5
2024-11-13,4470.0,4610.0,4460.0,4580.0,209627200,4189.68212890625
2024-11-14,4570.0,4590.0,4500.0,4500.0,159871800,4116.5
2024-11-15,4450.0,4510.0,4450.0,4470.0,106365600,4089.056640625
2024-11-18,4440.0,4460.0,4350.0,4350.0,253272300,3979.28369140625
2024-11-19,4350.0,4410.0,4350.0,4360.0,294838700,3988.43115234375
2024-11-20,4400.0,4440.0,4330.0,4330.0,298734600,3960.98779296875
2024-11-21,4280.0,4320.0,4250.0,4250.0,376788400,3887.805419921875
2024-11-22,4250.0,4420.0,4250.0,4400.0,280188100,4025.022216796875
2024-11-25,4420.0,4530.0,4420.0,4470.0,401446400,4089.056640625
2024-11-26,4450.0,4470.0,4380.0,4400.0,266677500,4025.022216796875
2024-11-28,4350.0,4390.0,4330.0,4330.0,277081800,3960.98779296875
2024-11-29,4280.0,4300.0,4250.0,4250.0,412519800,3887.805419921875
2024-12-02,4270.0,4280.0,4160.0,4170.0,337188900,3814.623291015625
2024-12-03,4240.0,4250.0,4210.0,4240.0,384146700,3878.657958984375
2024-12-04,4240.0,4370.0,4220.0,4350.0,345762200,3979.28369140625
2024-12-05,4310.0,4340.0,4250.0,4260.0,183249300,3896.953369140625
2024-12-06,4250.0,4310.0,4220.0,4310.0,151433000,3942.6923828125
2024-12-09,4310.0,4390.0,4300.0,4390.0,158897200,4015.874267578125
2024-12-10,4360.0,4380.0,4290.0,4360.0,196160900,3988.43115234375
2024-12-11,4340.0,4430.0,4340.0,4380.0,203980300,4006.726806640625
2024-12-12,4340.0,4360.0,4260.0,4260.0,226698900,3896.953369140625
2024-12-13,4230.0,4280.0,4170.0,4170.0,287838100,3814.623291015625
2024-12-16,4150.0,4280.0,4150.0,4250.0,325441900,3887.805419921875
